MHG,MAG,LMV,LMD,LWS,LUBS,LLS,LWLSS,AggregatedAttendance
-0.449622166,-0.653312178,-0.305430464,-0.163903061,-0.535229992,0.356791721,0.388403495,-0.103589744,-0.37745174
-0.449622166,0.386751289,-0.073907285,0.114795918,-0.535229992,-0.66080207,1.082605242,0.43425641,-0.387652804
-0.174433249,0.040063467,-0.305430464,0.114795918,-0.302844988,-0.547736093,-0.305798253,-0.282871795,-0.606233267
0.375944584,-0.653312178,0.157615894,0.393494898,-0.767614996,-0.547736093,0.735504369,0.075692308,-0.940991096
0.100755668,-0.653312178,-0.073907285,0.114795918,0.16192502,0.01759379,-0.305798253,-0.103589744,-0.72605893
-0.174433249,-0.653312178,-0.305430464,0.114795918,-0.070459984,0.922121604,0.388403495,0.792820513,-0.741570215
-0.174433249,0.040063467,-0.305430464,0.114795918,-0.070459984,-0.32160414,0.041302621,0.43425641,-0.309458816
-0.174433249,-0.653312178,-0.305430464,0.114795918,-0.535229992,-0.434670116,0.388403495,0.613538462,-0.335329847
0.100755668,-0.653312178,-0.073907285,0.114795918,-0.302844988,-0.32160414,0.388403495,-0.103589744,-0.253338797
0.100755668,-1,-0.073907285,0.393494898,-0.302844988,-0.547736093,0.388403495,-0.103589744,-0.254309314
-1,0.386751289,-0.073907285,0.114795918,-0.302844988,-0.32160414,0.388403495,0.075692308,-0.424756341
-0.449622166,0.040063467,-0.305430464,-0.163903061,-0.535229992,-0.434670116,0.041302621,0.43425641,-0.401203217
-0.449622166,-0.306624355,-0.305430464,0.114795918,-0.070459984,-0.434670116,0.041302621,-0.103589744,-0.40198955
-0.449622166,-0.306624355,-0.536953642,0.672193878,-0.535229992,-0.66080207,0.388403495,0.792820513,-0.460023685
-0.724811083,-0.306624355,-0.305430464,-0.163903061,-0.302844988,0.243725744,-0.305798253,-0.103589744,-0.57928829
0.651133501,-0.306624355,0.389139073,0.114795918,-0.302844988,-0.66080207,0.041302621,0.43425641,-0.344213274
0.375944584,-0.306624355,0.157615894,-0.163903061,-0.070459984,1.148253558,-0.652899126,-0.462153846,-0.316854587
-0.174433249,0.040063467,-0.305430464,0.114795918,0.16192502,-0.434670116,0.041302621,1.330666667,-0.188604545
-0.724811083,0.386751289,-0.073907285,0.114795918,-0.535229992,-0.32160414,0.735504369,-0.103589744,-0.669647047
-0.174433249,0.386751289,-0.073907285,0.393494898,-0.535229992,-0.773868047,0.735504369,0.254974359,-0.319220667
0.100755668,-0.653312178,-0.073907285,0.393494898,-0.535229992,-0.32160414,0.041302621,0.254974359,-0.330597687
0.100755668,0.040063467,-0.073907285,0.114795918,-0.535229992,0.695989651,-0.305798253,-0.103589744,-0.372325706
0.375944584,-0.306624355,0.157615894,0.114795918,-0.070459984,-0.547736093,-0.305798253,0.43425641,-0.15610849
-0.449622166,-0.306624355,-0.305430464,0.114795918,-0.302844988,-0.547736093,-0.305798253,0.43425641,-0.404110521
-0.174433249,0.733439111,0.157615894,0.114795918,-0.070459984,-0.547736093,-0.305798253,-0.103589744,-0.431919754
-0.174433249,-0.306624355,-0.305430464,0.114795918,-0.070459984,-0.32160414,-0.305798253,-0.282871795,-0.456668669
0.100755668,-0.653312178,0.157615894,-0.163903061,-0.302844988,0.130659767,0.041302621,-0.462153846,0.040440509
0.651133501,-0.306624355,0.389139073,0.114795918,-0.070459984,-0.32160414,0.041302621,-0.103589744,-0.056684954
0.100755668,0.733439111,0.157615894,0.393494898,0.16192502,-0.095472186,-0.305798253,-0.462153846,-0.052642782
-0.174433249,-0.653312178,-0.305430464,0.393494898,-0.535229992,-0.32160414,0.041302621,0.254974359,-0.441491753
-1,0.040063467,-0.305430464,0.114795918,0.16192502,-0.434670116,-0.305798253,0.075692308,-0.977330969
-0.174433249,-0.306624355,-0.305430464,0.114795918,-0.302844988,0.243725744,0.041302621,0.792820513,-0.905798842
-0.449622166,-0.653312178,-0.305430464,-0.163903061,0.16192502,-0.434670116,0.388403495,-0.103589744,-0.726413134
-0.449622166,0.040063467,-0.305430464,0.393494898,-0.070459984,-0.434670116,0.735504369,-0.103589744,-0.307441272
-0.449622166,0.040063467,-0.305430464,0.114795918,-0.070459984,-0.32160414,0.388403495,0.972102564,-0.36092035
-0.174433249,-0.653312178,-0.305430464,0.393494898,-0.302844988,-0.32160414,0.735504369,0.43425641,-0.380852095
0.100755668,0.040063467,-0.073907285,0.114795918,0.626695028,-0.208538163,-0.652899126,-0.820717949,-0.967413268
-0.724811083,0.386751289,-0.073907285,0.672193878,-0.070459984,-0.547736093,1.082605242,0.613538462,-0.181207357
-0.449622166,0.040063467,-0.305430464,-0.163903061,-0.070459984,-0.32160414,-0.305798253,-0.103589744,-0.978747784
-0.174433249,-0.653312178,-0.305430464,0.672193878,-0.535229992,-0.66080207,0.388403495,1.151384615,-0.433057456
-0.174433249,-0.306624355,-0.305430464,1.229591837,-0.302844988,0.01759379,0.041302621,1.689230769,-0.346916556
0.100755668,-0.653312178,-0.073907285,0.114795918,-0.535229992,-0.547736093,0.388403495,0.613538462,-0.50584063
-0.724811083,-0.306624355,-0.536953642,0.393494898,-0.535229992,0.243725744,0.041302621,0.075692308,-0.139993642
-0.174433249,0.386751289,-0.073907285,0.114795918,-0.535229992,0.243725744,0.041302621,-0.282871795,-0.161245859
0.100755668,-0.306624355,-0.073907285,-0.163903061,-0.302844988,-0.208538163,-0.305798253,-0.282871795,-0.20658392
0.100755668,1.080126934,0.389139073,-0.442602041,-0.070459984,0.356791721,0.041302621,-0.103589744,-0.233503395
0.100755668,0.040063467,-0.073907285,-0.163903061,-0.302844988,-0.32160414,-0.305798253,0.43425641,-0.577080893
-0.174433249,-1,-0.305430464,0.114795918,-0.302844988,0.01759379,0.388403495,-0.103589744,0.160371016
-0.174433249,0.040063467,-0.305430464,0.114795918,-0.070459984,-0.208538163,0.041302621,0.075692308,0.194374563
-0.174433249,-0.653312178,-0.305430464,0.114795918,-0.070459984,-0.32160414,0.388403495,-0.282871795,0.027898867
0.100755668,-0.306624355,-0.073907285,-0.163903061,-0.302844988,0.695989651,0.041302621,0.075692308,0.53490591
0.651133501,-1,0.389139073,0.114795918,-0.535229992,-0.434670116,0.041302621,-0.103589744,0.225119436
0.375944584,0.386751289,0.157615894,-0.442602041,-0.302844988,-0.434670116,-0.305798253,-0.282871795,-0.072935815
0.100755668,-0.306624355,-0.073907285,0.393494898,0.16192502,-0.208538163,0.041302621,0.613538462,0.659562911
0.651133501,-0.306624355,0.389139073,0.672193878,0.16192502,-0.208538163,-0.305798253,-0.282871795,0.649615457
-0.449622166,-0.653312178,-0.305430464,-0.163903061,-0.070459984,-0.434670116,-0.305798253,-0.462153846,0.24724441
0.375944584,-0.653312178,0.157615894,-0.442602041,-0.070459984,1.148253558,-0.305798253,-0.282871795,0.215456761
0.100755668,-0.306624355,-0.073907285,-0.163903061,-0.302844988,-0.095472186,-0.305798253,-0.103589744,0.641379515
0.100755668,0.733439111,0.157615894,-0.72130102,0.859080032,0.582923674,-0.652899126,-0.641435897,0.362550435
-0.449622166,0.386751289,-0.073907285,0.114795918,-0.070459984,-0.208538163,0.041302621,0.43425641,-0.13290957
0.100755668,-0.306624355,-0.073907285,-0.163903061,0.16192502,-0.095472186,0.041302621,-0.462153846,-0.88807166
-0.174433249,0.386751289,-0.073907285,0.672193878,0.626695028,-0.208538163,0.041302621,0.254974359,-0.250505168
-0.449622166,0.040063467,-0.073907285,0.114795918,0.626695028,0.243725744,-0.305798253,0.254974359,0.20004182
-0.174433249,-0.306624355,-0.305430464,-0.163903061,-0.070459984,0.695989651,-0.652899126,-0.282871795,0.408313541
0.375944584,0.386751289,0.157615894,0.114795918,-0.070459984,0.01759379,0.041302621,-0.462153846,0.190683761
0.926322418,0.040063467,0.620662252,0.114795918,-0.070459984,-0.434670116,0.041302621,-0.282871795,0.535585981
0.100755668,0.386751289,-0.073907285,0.393494898,-0.070459984,-0.434670116,-0.305798253,-0.282871795,0.230078286
0.100755668,-0.653312178,0.157615894,-0.163903061,-0.070459984,-0.208538163,0.388403495,-0.282871795,0.197454717
-1,0.386751289,-0.073907285,-0.163903061,-0.070459984,0.130659767,-0.305798253,-0.462153846,0.2717638
0.651133501,0.386751289,0.389139073,0.950892857,-0.070459984,-0.434670116,0.041302621,-0.282871795,0.309290964
-0.174433249,-0.306624355,-0.305430464,0.114795918,-0.535229992,-0.66080207,0.388403495,-0.103589744,-0.221347127
0.100755668,-0.306624355,-0.073907285,0.114795918,-0.302844988,-0.208538163,0.041302621,0.613538462,-0.571413636
-0.449622166,-0.306624355,-0.536953642,0.114795918,-0.302844988,-0.32160414,0.041302621,0.43425641,-0.576978883
-0.724811083,0.040063467,-0.305430464,-0.442602041,-0.535229992,-0.095472186,1.082605242,0.075692308,-0.631727426
-0.174433249,-0.306624355,-0.305430464,0.393494898,-0.302844988,-0.434670116,0.041302621,1.151384615,-0.810146867
-0.724811083,-0.306624355,-0.536953642,0.114795918,-0.302844988,0.01759379,0.041302621,-0.282871795,-0.975914155
0.100755668,0.733439111,0.157615894,-0.163903061,0.626695028,-0.208538163,0.041302621,0.613538462,-0.724959482
-0.174433249,0.040063467,-0.305430464,0.114795918,-0.767614996,-0.547736093,0.388403495,-0.282871795,-0.769625974
-0.174433249,-0.306624355,-0.305430464,-0.163903061,-0.302844988,-0.434670116,0.041302621,0.792820513,-0.472304633
-0.174433249,-0.653312178,-0.305430464,-0.163903061,-0.535229992,-0.66080207,0.041302621,0.254974359,-0.489663443
0.100755668,0.386751289,-0.073907285,-0.163903061,-0.302844988,-0.547736093,0.388403495,0.43425641,-0.54236894
-0.174433249,-0.306624355,-0.305430464,1.229591837,-0.535229992,-0.32160414,-0.305798253,0.254974359,-0.537420007
0.100755668,0.040063467,-0.073907285,0.114795918,-0.535229992,-0.434670116,0.041302621,0.075692308,-0.555175525
-0.449622166,-1,-0.305430464,0.950892857,-0.767614996,-0.434670116,0.735504369,-0.103589744,-0.579366215
-0.449622166,-0.653312178,-0.536953642,-0.163903061,-0.302844988,-0.32160414,0.735504369,1.151384615,-0.6217318
0.100755668,0.733439111,0.157615894,0.114795918,0.16192502,0.01759379,-0.305798253,-0.462153846,-0.534920746
-1,-0.653312178,-0.536953642,-0.163903061,-0.767614996,-0.773868047,1.429706116,1.689230769,-0.648730616
-0.724811083,-0.653312178,-0.536953642,0.114795918,-0.535229992,-0.32160414,-0.305798253,-0.103589744,-0.591957445
0.100755668,-0.653312178,-0.073907285,0.114795918,-0.302844988,-0.208538163,0.388403495,0.075692308,-0.361402067
0.100755668,-0.653312178,-0.073907285,0.393494898,-0.302844988,-0.434670116,1.082605242,0.075692308,-0.505531765
-0.174433249,0.733439111,0.157615894,0.114795918,-0.070459984,-0.434670116,0.735504369,0.43425641,-0.5678716
-0.174433249,-0.306624355,-0.073907285,-0.163903061,-0.535229992,-0.434670116,-0.305798253,0.43425641,-0.993624335
-0.174433249,-0.653312178,-0.305430464,-0.442602041,0.394310024,0.130659767,-0.305798253,-0.462153846,-0.985508822
-0.449622166,0.386751289,-0.073907285,0.672193878,-0.070459984,-0.434670116,0.041302621,-0.282871795,-0.383383942
-0.174433249,0.040063467,-0.305430464,0.114795918,-0.535229992,0.01759379,0.388403495,0.792820513,-0.448859188
-0.174433249,-0.306624355,-0.305430464,0.950892857,0.16192502,-0.32160414,0.041302621,0.254974359,-0.351807399
0.100755668,-0.306624355,-0.073907285,0.114795918,-0.302844988,-0.32160414,0.041302621,0.254974359,-0.294426415
0.100755668,-0.653312178,-0.073907285,0.114795918,-0.302844988,0.130659767,-0.305798253,-0.282871795,-0.050493475
0.375944584,-1,0.157615894,0.393494898,-0.535229992,-0.434670116,0.041302621,-0.282871795,-0.389076703
0.100755668,-1,-0.073907285,-0.163903061,0.16192502,-0.434670116,-0.305798253,0.43425641,-0.339219003
-0.174433249,-1,-0.305430464,-0.163903061,-0.302844988,-0.66080207,0.041302621,-0.103589744,-0.417700605
0.100755668,-1,-0.073907285,-0.163903061,-0.767614996,-0.66080207,0.735504369,0.792820513,-0.559097268
-0.174433249,-0.653312178,-0.305430464,-0.163903061,-0.535229992,-0.66080207,0.041302621,0.43425641,-0.605558863
0.651133501,-1,0.389139073,0.393494898,-0.535229992,-0.66080207,-0.305798253,-0.282871795,-0.572688769
-0.174433249,-0.653312178,-0.305430464,-0.163903061,-0.535229992,-0.095472186,0.041302621,0.075692308,-0.440409306
0.100755668,-0.306624355,-0.073907285,-0.442602041,0.16192502,0.356791721,-0.305798253,0.254974359,-0.610021829
0.100755668,-0.653312178,-0.073907285,-0.442602041,-0.302844988,0.469857697,0.041302621,0.075692308,-0.968830083
-0.724811083,0.040063467,-0.305430464,0.114795918,0.859080032,-0.095472186,0.388403495,-0.103589744,-0.970955304
-0.174433249,-0.653312178,-0.305430464,0.393494898,0.394310024,-0.095472186,-0.305798253,-0.103589744,-0.661381352
-0.174433249,0.040063467,-0.305430464,0.393494898,0.16192502,0.130659767,0.388403495,-0.103589744,-0.328191936
0.375944584,-0.306624355,0.157615894,0.114795918,-0.302844988,-0.434670116,0.388403495,0.254974359,-0.472204039
0.375944584,-0.653312178,0.157615894,0.393494898,0.16192502,-0.095472186,-0.305798253,-0.282871795,-0.238462245
-0.174433249,-0.653312178,-0.305430464,0.393494898,-0.535229992,-0.434670116,0.388403495,0.792820513,-0.393477328
0.100755668,0.040063467,-0.073907285,-0.442602041,-0.302844988,-0.32160414,-0.305798253,-0.282871795,-0.496748932
0.100755668,0.040063467,-0.073907285,0.114795918,0.626695028,1.035187581,0.041302621,0.792820513,-0.324584727
0.100755668,-0.306624355,-0.073907285,-0.163903061,0.16192502,0.01759379,0.041302621,-0.462153846,-0.346668613
0.375944584,0.040063467,0.157615894,0.114795918,-0.302844988,0.243725744,-0.305798253,0.075692308,-0.457310486
0.100755668,0.386751289,-0.073907285,-0.442602041,-0.070459984,-0.32160414,-0.652899126,0.254974359,-0.15742046
-0.174433249,0.040063467,-0.305430464,-0.163903061,-0.302844988,-0.434670116,0.041302621,0.075692308,-0.14955714
-0.174433249,0.386751289,-0.073907285,0.114795918,-0.302844988,-0.434670116,0.041302621,-0.103589744,-0.064097727
-0.174433249,0.040063467,-0.305430464,0.114795918,-0.302844988,-0.32160414,-0.305798253,0.075692308,-0.156357849
-0.174433249,0.386751289,-0.073907285,0.393494898,0.626695028,0.243725744,-0.305798253,-0.103589744,-0.734867266
0.100755668,0.386751289,-0.073907285,-0.442602041,0.16192502,0.356791721,-0.652899126,-0.462153846,-0.554411862
0.375944584,0.040063467,0.157615894,-0.163903061,-0.070459984,-0.208538163,0.388403495,-0.103589744,-0.492601916
-0.724811083,-0.653312178,-0.073907285,0.114795918,0.394310024,0.130659767,0.388403495,-0.282871795,0.364392294
0.100755668,0.386751289,-0.073907285,0.114795918,0.626695028,-0.095472186,0.041302621,0.792820513,0.199333413
0.375944584,0.040063467,0.157615894,0.393494898,-0.070459984,-0.547736093,0.735504369,0.254974359,0.265215284
-0.174433249,0.040063467,-0.305430464,0.114795918,-0.302844988,-0.095472186,0.041302621,-0.103589744,-0.04152504
0.100755668,0.733439111,0.157615894,0.114795918,-0.535229992,-0.434670116,-0.305798253,-0.462153846,-0.049034156
-0.174433249,0.733439111,0.157615894,0.114795918,0.16192502,-0.208538163,0.041302621,-0.103589744,0.262173383
0.100755668,0.733439111,0.157615894,0.114795918,0.626695028,0.695989651,-0.305798253,-0.462153846,0.186189626
0.375944584,-0.653312178,0.157615894,0.114795918,0.16192502,0.469857697,-0.305798253,-0.282871795,0.438868561
1.201511335,0.386751289,0.85218543,-0.163903061,0.16192502,-0.208538163,0.041302621,-0.282871795,0.008888051
-0.174433249,-0.306624355,-0.305430464,-0.163903061,-0.070459984,0.243725744,-0.305798253,0.075692308,0.060946064
-0.449622166,-0.306624355,-0.305430464,0.114795918,-0.302844988,-0.32160414,0.041302621,0.075692308,-0.018856009
-0.724811083,0.386751289,-0.073907285,-0.442602041,-0.070459984,-0.208538163,0.041302621,0.43425641,-0.164787895
0.100755668,-1,-0.073907285,-0.163903061,-0.302844988,0.243725744,-0.305798253,-0.282871795,-0.349682178
-0.174433249,-0.653312178,-0.305430464,0.393494898,-0.302844988,-0.547736093,0.388403495,0.43425641,-0.895366838
-0.174433249,-0.653312178,-0.305430464,0.393494898,-0.535229992,-0.32160414,0.041302621,1.330666667,-0.951828309
0.100755668,-0.653312178,-0.073907285,-0.163903061,-0.302844988,-0.434670116,0.041302621,-0.103589744,-0.550869826
-0.174433249,-0.306624355,-0.305430464,0.393494898,-0.070459984,-0.208538163,0.388403495,0.075692308,0.129109006
0.375944584,-0.306624355,0.157615894,0.393494898,-0.070459984,-0.208538163,0.735504369,-0.103589744,-0.950411495
-0.724811083,-0.653312178,-0.536953642,0.114795918,-0.302844988,-0.32160414,1.082605242,0.792820513,0.107240475
0.100755668,-0.306624355,-0.073907285,0.114795918,-0.302844988,-0.66080207,-0.305798253,0.254974359,-0.015603003
0.651133501,-0.306624355,0.389139073,0.393494898,-0.535229992,-0.547736093,1.082605242,0.075692308,0.024813046
0.100755668,-0.306624355,-0.073907285,-0.163903061,0.16192502,0.356791721,-0.305798253,-0.282871795,-0.06051602
-0.449622166,-1,-0.305430464,0.393494898,-0.535229992,-0.32160414,0.735504369,1.151384615,0.054914685
-1,-0.653312178,-0.536953642,0.393494898,-0.767614996,-0.66080207,-0.305798253,0.075692308,-0.227156066
-0.724811083,0.386751289,-0.073907285,-0.163903061,0.394310024,-0.095472186,0.041302621,-0.103589744,-0.278210974
1.201511335,0.040063467,0.85218543,-0.163903061,-0.302844988,-0.095472186,0.735504369,0.254974359,-0.160523283
0.651133501,0.386751289,0.389139073,0.114795918,-0.070459984,2.391979301,-0.305798253,-0.641435897,-0.107007369
0.100755668,1.080126934,0.389139073,0.393494898,-0.070459984,-0.32160414,0.041302621,-0.462153846,0.07350329
0.100755668,0.386751289,0.389139073,-0.163903061,-0.302844988,0.01759379,0.041302621,-0.282871795,-0.232416698
-0.174433249,1.080126934,0.389139073,-0.163903061,0.394310024,0.356791721,0.041302621,-0.282871795,-0.796293255
0.926322418,-0.653312178,0.620662252,0.114795918,-0.070459984,-0.095472186,-0.305798253,-0.462153846,-0.477942137
-0.724811083,1.080126934,0.389139073,0.114795918,-0.302844988,-0.32160414,0.041302621,0.075692308,0.321774516
-0.174433249,1.080126934,0.389139073,0.114795918,0.16192502,1.487451488,0.388403495,-0.282871795,0.334299156
-0.449622166,0.386751289,-0.073907285,0.672193878,-0.535229992,-0.095472186,0.388403495,0.254974359,-0.038128935
-0.449622166,-0.306624355,-0.305430464,0.393494898,-0.302844988,-0.434670116,0.388403495,0.613538462,-0.016060634
0.100755668,0.040063467,-0.073907285,0.393494898,-0.535229992,-0.66080207,0.041302621,1.330666667,-0.021129996
-1,-1,-0.536953642,0.950892857,-0.535229992,-0.547736093,0.041302621,-0.103589744,-0.020751706
0.100755668,-0.653312178,-0.073907285,0.672193878,0.16192502,-0.434670116,0.041302621,0.613538462,-0.014752914
0.100755668,-0.653312178,-0.073907285,0.672193878,-0.535229992,-0.66080207,0.735504369,-0.103589744,0.042701745
-0.174433249,0.040063467,-0.305430464,0.672193878,-0.302844988,-0.208538163,1.082605242,0.254974359,-0.192735976
0.375944584,0.386751289,0.157615894,0.114795918,-0.535229992,-0.434670116,-0.305798253,0.254974359,-0.667465153
-0.449622166,-1,-0.536953642,-0.442602041,-0.535229992,-0.434670116,-0.305798253,-0.103589744,-0.532285472
0.100755668,-0.653312178,-0.073907285,0.114795918,-0.302844988,-0.66080207,0.388403495,0.075692308,-0.444887857
0.375944584,-0.653312178,0.157615894,0.114795918,0.16192502,-0.434670116,0.388403495,-0.282871795,-0.429471499
-0.449622166,-0.306624355,-0.536953642,0.393494898,-0.535229992,-0.66080207,0.388403495,0.792820513,-0.468489151
-0.724811083,-0.306624355,-0.536953642,-0.442602041,-0.070459984,-0.434670116,0.041302621,0.254974359,-0.937376802
0.100755668,0.386751289,-0.073907285,-0.442602041,-0.302844988,-0.208538163,0.041302621,-0.103589744,-0.685325516
0.100755668,1.426814756,0.620662252,-0.163903061,0.394310024,-0.095472186,-0.652899126,-0.820717949,-0.262582094
-0.449622166,0.040063467,-0.073907285,0.114795918,-0.070459984,-0.095472186,0.041302621,1.151384615,-0.221626239
-0.174433249,-0.306624355,-0.305430464,-0.163903061,-0.302844988,-0.66080207,0.388403495,0.43425641,-0.28839787
-0.174433249,0.040063467,-0.305430464,0.114795918,-0.070459984,-0.434670116,0.041302621,-0.462153846,-0.334882134
-0.449622166,0.733439111,0.157615894,0.393494898,-0.535229992,-0.773868047,0.388403495,0.254974359,-0.332239775
0.100755668,-0.306624355,-0.073907285,0.393494898,-0.070459984,0.01759379,-0.305798253,-0.462153846,-0.304431958
0.100755668,-0.653312178,-0.073907285,-0.163903061,0.859080032,0.695989651,-0.305798253,-0.103589744,-0.266663936
0.651133501,0.040063467,0.389139073,0.114795918,-0.302844988,-0.095472186,0.388403495,-0.103589744,-0.048148647
-0.724811083,0.040063467,-0.305430464,0.393494898,-0.302844988,-0.66080207,0.041302621,0.254974359,-0.490388852
0.100755668,0.386751289,-0.073907285,-0.163903061,-0.302844988,-0.095472186,0.041302621,-0.462153846,0.592551839
0.100755668,0.040063467,-0.073907285,-0.163903061,-0.535229992,-0.208538163,-0.305798253,0.075692308,0.679834692
-0.174433249,-0.306624355,-0.305430464,-0.163903061,-0.535229992,0.356791721,0.041302621,-0.282871795,0.53253558
0.100755668,0.386751289,-0.073907285,-0.163903061,-0.070459984,0.130659767,0.041302621,-0.462153846,0.679107866
-0.174433249,-1,-0.305430464,-0.163903061,0.394310024,0.130659767,-0.652899126,0.792820513,0.340942598
0.100755668,1.773502578,0.85218543,-0.163903061,0.394310024,0.356791721,-0.305798253,-0.462153846,-0.847890803
0.375944584,2.120190401,1.083708609,0.114795918,-0.070459984,0.243725744,0.041302621,-0.282871795,-0.238728606
0.100755668,0.040063467,-0.073907285,0.114795918,-0.070459984,-0.208538163,0.041302621,-0.103589744,0.77333736
-0.174433249,0.386751289,-0.073907285,-0.442602041,-0.070459984,0.01759379,-0.305798253,-0.641435897,0.562862493
0.100755668,0.040063467,0.157615894,0.393494898,0.16192502,-0.434670116,1.082605242,0.254974359,0.782385137
0.375944584,2.466878223,1.315231788,-0.163903061,0.16192502,-0.208538163,0.041302621,-0.462153846,1.01391245
-0.724811083,0.733439111,0.157615894,0.114795918,0.16192502,-0.095472186,0.041302621,0.254974359,0.924692812
-0.174433249,-0.653312178,-0.073907285,0.393494898,-0.070459984,-0.208538163,-0.305798253,-0.282871795,0.981776265
-0.724811083,0.386751289,-0.073907285,0.393494898,-0.302844988,-0.434670116,-0.305798253,0.075692308,0.77618374
0.100755668,0.733439111,0.157615894,-0.163903061,0.394310024,-0.32160414,-0.305798253,0.254974359,0.822490903
0.100755668,0.733439111,0.157615894,-0.163903061,0.16192502,0.356791721,0.041302621,-0.103589744,0.547993025
0.651133501,-0.306624355,0.389139073,0.114795918,0.394310024,0.01759379,-0.652899126,-0.103589744,-0.228792487
0.651133501,0.040063467,0.389139073,-0.163903061,-0.302844988,-0.434670116,0.041302621,-0.103589744,0.001344931
0.100755668,-0.653312178,-0.073907285,0.114795918,-0.535229992,-0.547736093,0.041302621,1.151384615,-0.097581302
0.651133501,-0.306624355,0.389139073,-0.72130102,-0.302844988,0.243725744,-0.305798253,0.075692308,0.16487932
-0.449622166,-1,-0.305430464,0.114795918,-0.535229992,-0.095472186,0.041302621,1.689230769,0.029572125
0.100755668,0.386751289,-0.073907285,0.393494898,-0.302844988,0.243725744,0.735504369,0.43425641,-0.934395825
-0.449622166,0.040063467,-0.305430464,-0.163903061,-0.302844988,-0.32160414,0.041302621,0.075692308,-0.428758841
0.926322418,-0.306624355,0.620662252,0.114795918,-0.070459984,-0.208538163,0.041302621,-0.462153846,0.404082933
-0.449622166,0.386751289,-0.073907285,0.114795918,-0.535229992,-0.66080207,0.735504369,1.151384615,0.222722186
0.100755668,0.386751289,0.157615894,-0.442602041,-0.070459984,0.130659767,0.041302621,-0.462153846,0.102206534
-0.174433249,0.386751289,-0.073907285,0.672193878,-0.535229992,-0.547736093,1.429706116,0.254974359,0.509020711
-0.449622166,0.733439111,0.157615894,-0.442602041,-0.070459984,1.374385511,-0.305798253,-0.462153846,-0.036066054
0.375944584,-0.653312178,0.157615894,0.114795918,-0.302844988,-0.547736093,0.388403495,0.43425641,0.249800343
-0.724811083,-0.306624355,-0.305430464,0.393494898,-0.535229992,-0.434670116,0.041302621,0.254974359,0.208741061
-0.174433249,0.386751289,-0.073907285,0.393494898,-0.070459984,-0.095472186,0.735504369,0.254974359,0.305170868
-0.174433249,-1,-0.305430464,-0.163903061,-0.302844988,-0.434670116,-0.305798253,-0.641435897,-0.052005216
-0.174433249,0.386751289,-0.073907285,0.672193878,-0.535229992,-0.434670116,-0.305798253,0.075692308,0.053310851
0.100755668,-0.306624355,-0.073907285,-0.163903061,-0.535229992,0.695989651,0.041302621,-0.462153846,0.09897478
-0.174433249,-0.653312178,-0.305430464,0.672193878,-0.535229992,-0.32160414,0.041302621,0.075692308,0.140552616
-0.724811083,1.080126934,0.389139073,-0.163903061,-0.070459984,-0.547736093,-0.305798253,-0.282871795,0.192059488
-0.174433249,-0.306624355,-0.305430464,-0.442602041,0.394310024,0.809055627,-0.305798253,-0.462153846,0.574160171
0.100755668,-0.653312178,-0.073907285,-0.163903061,-0.070459984,-0.208538163,0.041302621,1.330666667,-0.934826536
0.926322418,0.733439111,0.620662252,-0.442602041,0.626695028,0.582923674,-0.305798253,0.075692308,0.046824674
-0.724811083,-0.306624355,-0.305430464,-0.163903061,0.394310024,-0.208538163,-0.305798253,-0.462153846,0.790333466
-0.174433249,0.386751289,-0.073907285,0.114795918,0.394310024,-0.208538163,-0.305798253,-0.103589744,0.837673486
0.100755668,0.386751289,-0.073907285,0.672193878,-0.302844988,-0.66080207,-0.305798253,-0.103589744,0.311373681
-0.724811083,-0.653312178,-0.536953642,0.393494898,-0.767614996,-0.095472186,0.388403495,0.075692308,0.291865563
-0.724811083,0.040063467,-0.305430464,0.950892857,-0.535229992,-0.547736093,0.388403495,-0.282871795,0.274529422
0.100755668,0.733439111,0.157615894,0.393494898,-0.767614996,-0.434670116,1.77680699,0.43425641,0.526977417
-0.724811083,0.040063467,-0.305430464,1.229591837,-0.535229992,-0.66080207,0.735504369,0.613538462,0.443582303
-0.724811083,0.040063467,-0.305430464,0.393494898,-0.535229992,-0.66080207,0.041302621,-0.103589744,0.293408474
-0.174433249,0.386751289,-0.073907285,1.229591837,-0.302844988,-0.547736093,0.735504369,0.43425641,0.087515585
0.100755668,-1,-0.073907285,0.393494898,-0.302844988,-0.66080207,-0.305798253,0.792820513,-0.325070694
-0.174433249,-0.653312178,-0.305430464,0.114795918,-0.535229992,-0.208538163,0.041302621,0.254974359,-0.299597788
-0.174433249,-0.306624355,-0.305430464,-0.163903061,-0.535229992,-0.66080207,0.388403495,1.151384615,-0.222593923
-0.449622166,-0.653312178,-0.536953642,0.672193878,-0.767614996,-0.547736093,0.041302621,-0.282871795,0.139141469
-0.174433249,-0.306624355,-0.305430464,-0.163903061,-0.302844988,-0.434670116,-0.305798253,0.254974359,0.061653054
-0.449622166,0.040063467,-0.305430464,-0.163903061,-0.535229992,-0.66080207,0.735504369,1.151384615,-0.92632565
-0.174433249,1.426814756,0.620662252,0.393494898,-0.535229992,-0.66080207,0.735504369,0.075692308,0.144727968
-0.449622166,-1,-0.536953642,0.393494898,-0.535229992,-0.434670116,1.082605242,0.075692308,0.177180103
0.100755668,0.040063467,-0.073907285,0.950892857,-0.302844988,-0.434670116,1.082605242,0.613538462,0.213765085
